query_id,ndcg,n_candidates,n_positives,is_bottom,user_id,restaurant_id,positive_item,cart_size,cart_value
primary_o_002386__3,0.3562071871080222,7,1,True,u_00022,r_0111,i_058,3.0,722.54
primary_o_002386__4,0.6309297535714575,7,1,False,u_00022,r_0111,i_003,4.0,979.0350000000001
primary_o_002386__5,0.38685280723454163,7,1,True,u_00022,r_0111,i_002,5.0,1233.355
primary_o_002393__1,0.38685280723454163,7,1,True,u_03446,r_0147,i_002,1.0,260.12
primary_o_002393__2,1.0,7,1,False,u_03446,r_0147,i_118,2.0,499.225
primary_o_002393__3,0.6309297535714575,7,1,False,u_03446,r_0147,i_068,3.0,755.5050000000001
primary_o_002393__4,1.0,7,1,False,u_03446,r_0147,i_103,4.0,1017.4150000000001
primary_o_002393__5,0.5,7,1,False,u_03446,r_0147,i_093,5.0,1288.765
primary_o_002396__1,0.43067655807339306,7,1,False,u_03496,r_0366,i_083,1.0,255.19
primary_o_002396__2,0.6309297535714575,7,1,False,u_03496,r_0366,i_086,2.0,518.155
primary_o_002398__1,0.6309297535714575,7,1,False,u_04800,r_0371,i_013,1.0,250.47
primary_o_002398__2,0.43067655807339306,7,1,False,u_04800,r_0371,i_074,2.0,517.07
primary_o_002398__3,0.5,7,1,False,u_04800,r_0371,i_046,3.0,781.44
primary_o_002398__4,0.43067655807339306,7,1,False,u_04800,r_0371,i_106,4.0,1028.91
primary_o_002404__1,0.6309297535714575,7,1,False,u_02929,r_0326,i_088,1.0,246.97
primary_o_002406__1,0.6309297535714575,7,1,False,u_01253,r_0093,i_016,1.0,257.33
primary_o_002406__2,0.6309297535714575,7,1,False,u_01253,r_0093,i_070,2.0,465.25
primary_o_002406__3,0.5,7,1,False,u_01253,r_0093,i_075,3.0,722.6700000000001
primary_o_002406__4,0.6309297535714575,7,1,False,u_01253,r_0093,i_082,4.0,975.03
primary_o_002410__1,0.3562071871080222,7,1,True,u_04538,r_0484,i_072,1.0,248.31
primary_o_002412__1,1.0,7,1,False,u_00730,r_0128,i_101,1.0,221.84
primary_o_002414__1,0.6309297535714575,7,1,False,u_03290,r_0163,i_005,1.0,260.12
primary_o_002416__1,0.6309297535714575,7,1,False,u_02303,r_0229,i_015,1.0,234.04000000000002
primary_o_002431__1,0.3562071871080222,7,1,True,u_00380,r_0364,i_089,1.0,271.35
primary_o_002431__2,0.38685280723454163,7,1,True,u_00380,r_0364,i_033,2.0,516.015
primary_o_002439__1,0.3562071871080222,7,1,True,u_03355,r_0389,i_011,1.0,220.24
primary_o_002448__1,0.3562071871080222,7,1,True,u_01706,r_0419,i_061,1.0,254.32
primary_o_002448__2,0.6309297535714575,7,1,False,u_01706,r_0419,i_011,2.0,519.96
primary_o_002467__1,0.38685280723454163,7,1,True,u_04183,r_0129,i_048,1.0,254.315
primary_o_002467__2,0.38685280723454163,7,1,True,u_04183,r_0129,i_012,2.0,493.895
primary_o_002467__3,0.43067655807339306,7,1,False,u_04183,r_0129,i_033,3.0,756.655
primary_o_002467__4,0.6309297535714575,7,1,False,u_04183,r_0129,i_069,4.0,1004.27
primary_o_002467__5,1.0,7,1,False,u_04183,r_0129,i_050,5.0,1263.77
primary_o_002469__1,0.5,7,1,False,u_01218,r_0374,i_098,1.0,239.495
primary_o_002469__2,0.6309297535714575,7,1,False,u_01218,r_0374,i_028,2.0,509.285
primary_o_002477__1,0.5,7,1,False,u_01091,r_0263,i_030,1.0,229.21
primary_o_002477__2,0.5,7,1,False,u_01091,r_0263,i_105,2.0,480.3
primary_o_002477__3,0.43067655807339306,7,1,False,u_01091,r_0263,i_112,3.0,743.31
primary_o_002477__4,0.43067655807339306,7,1,False,u_01091,r_0263,i_096,4.0,1000.1700000000001
primary_o_002482__1,1.0,7,1,False,u_00739,r_0272,i_071,1.0,233.055
primary_o_002482__2,1.0,7,1,False,u_00739,r_0272,i_004,2.0,464.805
primary_o_002488__1,0.6309297535714575,7,1,False,u_04208,r_0080,i_086,1.0,261.91
primary_o_002488__2,0.6309297535714575,7,1,False,u_04208,r_0080,i_030,2.0,505.57500000000005
primary_o_002488__3,0.43067655807339306,7,1,False,u_04208,r_0080,i_064,3.0,756.665
primary_o_002494__1,0.38685280723454163,7,1,True,u_03360,r_0329,i_016,1.0,259.1
primary_o_002494__2,1.0,7,1,False,u_03360,r_0329,i_030,2.0,467.02000000000004
primary_o_002496__1,0.5,7,1,False,u_04809,r_0023,i_093,1.0,260.4
primary_o_002496__2,0.6309297535714575,7,1,False,u_04809,r_0023,i_061,2.0,513.5699999999999
primary_o_002496__3,0.6309297535714575,7,1,False,u_04809,r_0023,i_097,3.0,779.21
primary_o_002496__4,1.0,7,1,False,u_04809,r_0023,i_104,4.0,1019.3
primary_o_002496__5,0.43067655807339306,7,1,False,u_04809,r_0023,i_102,5.0,1282.8
primary_o_002503__1,0.3562071871080222,7,1,True,u_02215,r_0299,i_118,1.0,243.575
primary_o_002527__1,0.5,7,1,False,u_02251,r_0453,i_001,1.0,264.46500000000003
primary_o_002527__2,0.43067655807339306,7,1,False,u_02251,r_0453,i_039,2.0,515.8050000000001
primary_o_002554__1,0.6309297535714575,7,1,False,u_02059,r_0319,i_098,1.0,243.52
primary_o_002554__2,0.5,7,1,False,u_02059,r_0319,i_051,2.0,513.3100000000001
primary_o_002554__3,1.0,7,1,False,u_02059,r_0319,i_020,3.0,756.885
primary_o_002554__4,1.0,7,1,False,u_02059,r_0319,i_016,4.0,1002.965
primary_o_002560__1,0.5,7,1,False,u_02897,r_0082,i_074,1.0,274.565
primary_o_002560__2,1.0,7,1,False,u_02897,r_0082,i_109,2.0,538.935
primary_o_002560__3,0.3562071871080222,7,1,True,u_02897,r_0082,i_039,3.0,797.69
primary_o_002560__4,1.0,7,1,False,u_02897,r_0082,i_052,4.0,1052.15
primary_o_002560__5,1.0,7,1,False,u_02897,r_0082,i_016,5.0,1273.99
primary_o_002561__1,0.5,7,1,False,u_03354,r_0443,i_119,1.0,260.4
primary_o_002561__2,0.43067655807339306,7,1,False,u_03354,r_0443,i_083,2.0,501.44
primary_o_002561__3,0.5,7,1,False,u_03354,r_0443,i_064,3.0,764.405
primary_o_002561__4,0.6309297535714575,7,1,False,u_03354,r_0443,i_033,4.0,1019.57
primary_o_002561__5,0.3333333333333333,7,1,True,u_03354,r_0443,i_035,5.0,1267.185
primary_o_002564__1,0.5,7,1,False,u_00129,r_0310,i_044,1.0,222.805
primary_o_002564__2,0.43067655807339306,7,1,False,u_00129,r_0310,i_008,2.0,470.235
primary_o_002564__3,0.5,7,1,False,u_00129,r_0310,i_025,3.0,697.765
primary_o_002564__4,0.6309297535714575,7,1,False,u_00129,r_0310,i_027,4.0,957.885
primary_o_002567__1,0.6309297535714575,7,1,False,u_00534,r_0231,i_023,1.0,241.82
primary_o_002581__1,0.5,7,1,False,u_01118,r_0417,i_041,1.0,239.10500000000002
primary_o_002581__2,0.6309297535714575,7,1,False,u_01118,r_0417,i_071,2.0,469.56500000000005
primary_o_002581__3,0.43067655807339306,7,1,False,u_01118,r_0417,i_026,3.0,701.315
primary_o_002582__1,0.5,7,1,False,u_00330,r_0096,i_050,1.0,227.52
primary_o_002582__2,0.38685280723454163,7,1,True,u_00330,r_0096,i_085,2.0,472.71000000000004
primary_o_002582__3,0.38685280723454163,7,1,True,u_00330,r_0096,i_100,3.0,720.88
primary_o_002595__1,0.43067655807339306,7,1,False,u_03412,r_0072,i_067,1.0,257.71000000000004
primary_o_002595__2,0.38685280723454163,7,1,True,u_03412,r_0072,i_039,2.0,470.65000000000003
primary_o_002595__3,0.3562071871080222,7,1,True,u_03412,r_0072,i_081,3.0,725.11
primary_o_002595__4,0.38685280723454163,7,1,True,u_03412,r_0072,i_027,4.0,972.08
primary_o_002595__5,1.0,7,1,False,u_03412,r_0072,i_018,5.0,1211.815
primary_o_002609__1,0.3333333333333333,7,1,True,u_02548,r_0164,i_083,1.0,262.76
primary_o_002609__2,1.0,7,1,False,u_02548,r_0164,i_007,2.0,525.725
primary_o_002613__1,0.3562071871080222,7,1,True,u_04890,r_0217,i_053,1.0,237.065
primary_o_002613__2,0.5,7,1,False,u_04890,r_0217,i_081,2.0,458.745
primary_o_002613__3,0.6309297535714575,7,1,False,u_04890,r_0217,i_099,3.0,705.715
primary_o_002613__4,1.0,7,1,False,u_04890,r_0217,i_044,4.0,971.015
primary_o_002621__1,0.38685280723454163,7,1,True,u_02691,r_0364,i_033,1.0,247.47
primary_o_002621__2,0.5,7,1,False,u_02691,r_0364,i_021,2.0,495.08500000000004
primary_o_002621__3,1.0,7,1,False,u_02691,r_0364,i_098,3.0,730.775
primary_o_002621__4,0.6309297535714575,7,1,False,u_02691,r_0364,i_019,4.0,1000.565
primary_o_002633__1,1.0,7,1,False,u_01586,r_0108,i_063,1.0,231.75
primary_o_002633__2,1.0,7,1,False,u_01586,r_0108,i_003,2.0,494.28
primary_o_002633__3,1.0,7,1,False,u_01586,r_0108,i_107,3.0,748.5999999999999
primary_o_002634__1,0.38685280723454163,7,1,True,u_01352,r_0422,i_028,1.0,265.37
primary_o_002634__2,0.3333333333333333,7,1,True,u_01352,r_0422,i_085,2.0,519.685
primary_o_002641__1,0.6309297535714575,7,1,False,u_04597,r_0142,i_010,1.0,243.575
primary_o_002641__2,0.5,7,1,False,u_04597,r_0142,i_057,2.0,502.22499999999997
primary_o_002641__3,1.0,7,1,False,u_04597,r_0142,i_088,3.0,756.1949999999999
primary_o_002653__1,0.3562071871080222,7,1,True,u_02370,r_0120,i_109,1.0,252.36
primary_o_002660__1,0.3333333333333333,7,1,True,u_04398,r_0029,i_078,1.0,249.975
primary_o_002660__2,0.6309297535714575,7,1,False,u_04398,r_0029,i_095,2.0,514.44
primary_o_002660__3,1.0,7,1,False,u_04398,r_0029,i_055,3.0,771.7800000000001
primary_o_002666__1,0.5,7,1,False,u_04670,r_0263,i_006,1.0,256.505
primary_o_002666__2,0.5,7,1,False,u_04670,r_0263,i_039,2.0,531.895
primary_o_002666__3,1.0,7,1,False,u_04670,r_0263,i_047,3.0,786.355
primary_o_002666__4,0.38685280723454163,7,1,True,u_04670,r_0263,i_076,4.0,1020.395
primary_o_002666__5,0.6309297535714575,7,1,False,u_04670,r_0263,i_002,5.0,1238.5349999999999
primary_o_002667__1,0.6309297535714575,7,1,False,u_03652,r_0364,i_046,1.0,238.095
primary_o_002667__2,0.6309297535714575,7,1,False,u_03652,r_0364,i_094,2.0,485.565
primary_o_002667__3,1.0,7,1,False,u_03652,r_0364,i_110,3.0,750.935
primary_o_002667__4,0.6309297535714575,7,1,False,u_03652,r_0364,i_016,4.0,1015.025
primary_o_002681__1,0.3333333333333333,7,1,True,u_02222,r_0153,i_103,1.0,262.53
primary_o_002681__2,0.43067655807339306,7,1,False,u_02222,r_0153,i_086,2.0,533.88
primary_o_002687__1,0.38685280723454163,7,1,True,u_01391,r_0326,i_116,1.0,271.35
primary_o_002687__2,1.0,7,1,False,u_01391,r_0326,i_036,2.0,510.59000000000003
primary_o_002697__1,0.5,7,1,False,u_03273,r_0422,i_090,1.0,260.05
primary_o_002697__2,0.38685280723454163,7,1,True,u_03273,r_0422,i_043,2.0,528.89
primary_o_002697__3,0.43067655807339306,7,1,False,u_03273,r_0422,i_117,3.0,771.4
primary_o_002697__4,0.6309297535714575,7,1,False,u_03273,r_0422,i_076,4.0,1011.3499999999999
primary_o_002703__1,0.5,7,1,False,u_03108,r_0095,i_073,1.0,258.755
primary_o_002703__2,1.0,7,1,False,u_03108,r_0095,i_079,2.0,530.005
primary_o_002703__3,1.0,7,1,False,u_03108,r_0095,i_051,3.0,783.6949999999999
primary_o_002703__4,0.6309297535714575,7,1,False,u_03108,r_0095,i_093,4.0,1027.27
primary_o_002709__1,1.0,7,1,False,u_02885,r_0066,i_032,1.0,247.43
primary_o_002709__2,1.0,7,1,False,u_02885,r_0066,i_061,2.0,474.95000000000005
primary_o_002709__3,0.43067655807339306,7,1,False,u_02885,r_0066,i_017,3.0,740.59
primary_o_002715__1,1.0,7,1,False,u_01610,r_0459,i_041,1.0,249.88
primary_o_002715__2,0.6309297535714575,7,1,False,u_01610,r_0459,i_094,2.0,480.34000000000003
primary_o_002716__1,1.0,7,1,False,u_04413,r_0407,i_059,1.0,274.565
primary_o_002716__2,0.5,7,1,False,u_04413,r_0407,i_083,2.0,516.385
primary_o_002716__3,0.6309297535714575,7,1,False,u_04413,r_0407,i_018,3.0,779.35
primary_o_002716__4,0.6309297535714575,7,1,False,u_04413,r_0407,i_003,4.0,1025.025
primary_o_002716__5,0.38685280723454163,7,1,True,u_04413,r_0407,i_085,5.0,1279.345
primary_o_002718__1,0.3333333333333333,7,1,True,u_03217,r_0235,i_053,1.0,237.065
primary_o_002718__2,0.3562071871080222,7,1,True,u_03217,r_0235,i_043,2.0,458.745
primary_o_002718__3,1.0,7,1,False,u_03217,r_0235,i_115,3.0,701.255
primary_o_002718__4,0.6309297535714575,7,1,False,u_03217,r_0235,i_056,4.0,933.765
primary_o_002718__5,1.0,7,1,False,u_03217,r_0235,i_007,5.0,1199.755
primary_o_002726__1,0.38685280723454163,7,1,True,u_01497,r_0052,i_035,1.0,257.34000000000003
primary_o_002726__2,0.5,7,1,False,u_01497,r_0052,i_045,2.0,507.31500000000005
primary_o_002728__1,0.43067655807339306,7,1,False,u_01623,r_0269,i_106,1.0,259.5
primary_o_002733__1,0.3562071871080222,7,1,True,u_00037,r_0341,i_002,1.0,273.04
primary_o_002733__2,1.0,7,1,False,u_00037,r_0341,i_070,2.0,512.145
primary_o_002733__3,0.3333333333333333,7,1,True,u_00037,r_0341,i_066,3.0,769.565
primary_o_002733__4,1.0,7,1,False,u_00037,r_0341,i_035,4.0,1020.0350000000001
primary_o_002733__5,0.6309297535714575,7,1,False,u_00037,r_0341,i_040,5.0,1270.01
primary_o_002738__1,0.43067655807339306,7,1,False,u_00609,r_0107,i_105,1.0,239.495
primary_o_002738__2,0.3562071871080222,7,1,True,u_00609,r_0107,i_033,2.0,502.505
primary_o_002740__1,0.43067655807339306,7,1,False,u_04534,r_0495,i_019,1.0,259.1
primary_o_002741__1,0.5,7,1,False,u_01729,r_0080,i_001,1.0,256.855
primary_o_002741__2,1.0,7,1,False,u_01729,r_0080,i_050,2.0,508.19500000000005
primary_o_002748__1,0.6309297535714575,7,1,False,u_00977,r_0472,i_102,1.0,253.37
primary_o_002755__1,0.43067655807339306,7,1,False,u_02124,r_0462,i_094,1.0,240.09
primary_o_002775__1,0.43067655807339306,7,1,False,u_01407,r_0446,i_045,1.0,227.53
primary_o_002775__2,0.3333333333333333,7,1,True,u_01407,r_0446,i_038,2.0,501.59000000000003
primary_o_002775__3,0.43067655807339306,7,1,False,u_01407,r_0446,i_020,3.0,745.11
primary_o_002775__4,1.0,7,1,False,u_01407,r_0446,i_066,4.0,991.19
primary_o_002775__5,0.6309297535714575,7,1,False,u_01407,r_0446,i_033,5.0,1241.66
primary_o_002778__1,0.6309297535714575,7,1,False,u_01826,r_0080,i_061,1.0,265.29999999999995
primary_o_002780__1,0.3562071871080222,7,1,True,u_02139,r_0216,i_022,1.0,247.615
primary_o_002780__2,1.0,7,1,False,u_02139,r_0216,i_057,2.0,498.395
primary_o_002780__3,0.38685280723454163,7,1,True,u_02139,r_0216,i_049,3.0,752.365
primary_o_002781__1,0.43067655807339306,7,1,False,u_03687,r_0068,i_046,1.0,265.29999999999995
primary_o_002781__2,1.0,7,1,False,u_03687,r_0068,i_110,2.0,512.77
primary_o_002781__3,0.3562071871080222,7,1,True,u_03687,r_0068,i_039,3.0,776.8599999999999
primary_o_002795__1,0.5,7,1,False,u_00155,r_0450,i_011,1.0,253.69
primary_o_002806__1,0.5,7,1,False,u_01451,r_0146,i_079,1.0,253.97
primary_o_002806__2,0.6309297535714575,7,1,False,u_01451,r_0146,i_115,2.0,507.65999999999997
primary_o_002806__3,0.38685280723454163,7,1,True,u_01451,r_0146,i_108,3.0,740.17
primary_o_002806__4,0.5,7,1,False,u_01451,r_0146,i_026,4.0,971.79
primary_o_002806__5,0.43067655807339306,7,1,False,u_01451,r_0146,i_063,5.0,1211.56
primary_o_002824__1,0.5,7,1,False,u_02777,r_0200,i_017,1.0,264.55
primary_o_002824__2,0.6309297535714575,7,1,False,u_02777,r_0200,i_074,2.0,529.3299999999999
primary_o_002824__3,0.5,7,1,False,u_02777,r_0200,i_038,3.0,793.7
primary_o_002824__4,1.0,7,1,False,u_02777,r_0200,i_027,4.0,1037.22
primary_o_002824__5,0.43067655807339306,7,1,False,u_02777,r_0200,i_007,5.0,1276.955
primary_o_002825__1,0.38685280723454163,7,1,True,u_01053,r_0022,i_098,1.0,265.37
primary_o_002825__2,1.0,7,1,False,u_01053,r_0022,i_092,2.0,535.1600000000001
primary_o_002825__3,1.0,7,1,False,u_01053,r_0022,i_070,3.0,764.37
primary_o_002825__4,0.43067655807339306,7,1,False,u_01053,r_0022,i_017,4.0,1021.7900000000001
primary_o_002825__5,0.5,7,1,False,u_01053,r_0022,i_077,5.0,1286.57
primary_o_002852__1,0.6309297535714575,7,1,False,u_04748,r_0084,i_071,1.0,258.755
primary_o_002852__2,0.6309297535714575,7,1,False,u_04748,r_0084,i_023,2.0,490.505
primary_o_002852__3,1.0,7,1,False,u_04748,r_0084,i_079,3.0,723.56
primary_o_002852__4,1.0,7,1,False,u_04748,r_0084,i_087,4.0,977.25
primary_o_002852__5,0.3562071871080222,7,1,True,u_04748,r_0084,i_102,5.0,1238.77
primary_o_002874__1,0.3562071871080222,7,1,True,u_04337,r_0045,i_089,1.0,207.92000000000002
primary_o_002874__2,0.38685280723454163,7,1,True,u_04337,r_0045,i_042,2.0,452.58500000000004
primary_o_002874__3,0.6309297535714575,7,1,False,u_04337,r_0045,i_047,3.0,731.365
primary_o_002875__1,1.0,7,1,False,u_03941,r_0047,i_003,1.0,260.4
primary_o_002875__2,0.38685280723454163,7,1,True,u_03941,r_0047,i_112,2.0,514.72
primary_o_002887__1,0.5,7,1,False,u_00138,r_0392,i_081,1.0,256.495
primary_o_002887__2,0.3562071871080222,7,1,True,u_00138,r_0392,i_087,2.0,503.46500000000003
primary_o_002887__3,1.0,7,1,False,u_00138,r_0392,i_094,3.0,764.985
primary_o_002887__4,1.0,7,1,False,u_00138,r_0392,i_038,4.0,1030.355
primary_o_002906__1,0.3562071871080222,7,1,True,u_03950,r_0119,i_085,1.0,245.29
primary_o_002906__2,0.43067655807339306,7,1,False,u_03950,r_0119,i_046,2.0,493.46
primary_o_002906__3,0.38685280723454163,7,1,True,u_03950,r_0119,i_106,3.0,740.93
primary_o_002906__4,0.6309297535714575,7,1,False,u_03950,r_0119,i_044,4.0,1015.9499999999999
primary_o_002906__5,0.43067655807339306,7,1,False,u_03950,r_0119,i_105,5.0,1263.3799999999999
primary_o_002915__1,0.3562071871080222,7,1,True,u_01458,r_0132,i_042,1.0,231.62
primary_o_002915__2,1.0,7,1,False,u_01458,r_0132,i_050,2.0,510.4
primary_o_002926__1,0.38685280723454163,7,1,True,u_00753,r_0494,i_045,1.0,231.75
primary_o_002926__2,0.3562071871080222,7,1,True,u_00753,r_0494,i_037,2.0,505.81
primary_o_002931__1,0.6309297535714575,7,1,False,u_02330,r_0218,i_085,1.0,237.065
primary_o_002931__2,0.5,7,1,False,u_02330,r_0218,i_091,2.0,485.235
primary_o_002931__3,1.0,7,1,False,u_02330,r_0218,i_020,3.0,758.275
primary_o_002931__4,0.5,7,1,False,u_02330,r_0218,i_038,4.0,1004.355
primary_o_002931__5,0.38685280723454163,7,1,True,u_02330,r_0218,i_094,5.0,1247.875
primary_o_002944__1,0.6309297535714575,7,1,False,u_04953,r_0431,i_015,1.0,261.91
primary_o_002944__2,1.0,7,1,False,u_04953,r_0431,i_013,2.0,508.65500000000003
primary_o_002948__1,0.38685280723454163,7,1,True,u_00762,r_0305,i_062,1.0,256.505
primary_o_002948__2,0.43067655807339306,7,1,False,u_00762,r_0305,i_083,2.0,496.0
primary_o_002953__1,0.6309297535714575,7,1,False,u_04234,r_0043,i_083,1.0,251.34
primary_o_002953__2,0.5,7,1,False,u_04234,r_0043,i_002,2.0,514.3050000000001
primary_o_002953__3,0.3333333333333333,7,1,True,u_04234,r_0043,i_023,3.0,753.4100000000001
primary_o_002953__4,0.6309297535714575,7,1,False,u_04234,r_0043,i_114,4.0,986.465
primary_o_002961__1,0.3562071871080222,7,1,True,u_04996,r_0051,i_099,1.0,260.07
primary_o_002961__2,1.0,7,1,False,u_04996,r_0051,i_071,2.0,525.3699999999999
primary_o_002967__1,0.6309297535714575,7,1,False,u_04245,r_0339,i_075,1.0,246.08
primary_o_002967__2,0.6309297535714575,7,1,False,u_04245,r_0339,i_109,2.0,498.44000000000005
primary_o_002967__3,0.43067655807339306,7,1,False,u_04245,r_0339,i_058,3.0,757.195
primary_o_002982__1,0.38685280723454163,7,1,True,u_02578,r_0036,i_041,1.0,239.76999999999998
primary_o_002982__2,1.0,7,1,False,u_02578,r_0036,i_021,2.0,470.23
primary_o_002997__1,0.3333333333333333,7,1,True,u_04494,r_0022,i_031,1.0,265.64
primary_o_003002__1,0.3562071871080222,7,1,True,u_04214,r_0320,i_120,1.0,241.82
primary_o_003002__2,0.38685280723454163,7,1,True,u_04214,r_0320,i_105,2.0,492.71999999999997
primary_o_003018__1,0.5,7,1,False,u_00096,r_0491,i_053,1.0,218.14
primary_o_003018__2,0.5,7,1,False,u_00096,r_0491,i_095,2.0,439.82
primary_o_003018__3,1.0,7,1,False,u_00096,r_0491,i_097,3.0,697.1600000000001
primary_o_003019__1,0.5,7,1,False,u_02425,r_0401,i_084,1.0,263.79
primary_o_003019__2,0.5,7,1,False,u_02425,r_0401,i_097,2.0,520.2950000000001
primary_o_003019__3,1.0,7,1,False,u_02425,r_0401,i_096,3.0,760.385
primary_o_003019__4,0.6309297535714575,7,1,False,u_02425,r_0401,i_117,4.0,1029.025
primary_o_003042__1,0.3562071871080222,7,1,True,u_04260,r_0384,i_010,1.0,253.69
primary_o_003042__2,0.5,7,1,False,u_04260,r_0384,i_118,2.0,512.3399999999999
primary_o_003044__1,0.43067655807339306,7,1,False,u_01417,r_0207,i_054,1.0,239.10500000000002
primary_o_003044__2,0.5,7,1,False,u_01417,r_0207,i_032,2.0,501.865
primary_o_003044__3,0.6309297535714575,7,1,False,u_01417,r_0207,i_064,3.0,729.385
primary_o_003044__4,0.6309297535714575,7,1,False,u_01417,r_0207,i_118,4.0,984.5500000000001
primary_o_003046__1,0.5,7,1,False,u_02335,r_0295,i_035,1.0,253.17000000000002
primary_o_003046__2,1.0,7,1,False,u_02335,r_0295,i_004,2.0,503.145
primary_o_003047__1,0.38685280723454163,7,1,True,u_02186,r_0234,i_105,1.0,256.28000000000003
primary_o_003047__2,0.38685280723454163,7,1,True,u_02186,r_0234,i_074,2.0,519.29
primary_o_003047__3,1.0,7,1,False,u_02186,r_0234,i_085,3.0,783.6600000000001
primary_o_003047__4,0.6309297535714575,7,1,False,u_02186,r_0234,i_116,4.0,1031.83
primary_o_003048__1,0.3562071871080222,7,1,True,u_00341,r_0011,i_034,1.0,243.52
primary_o_003048__2,0.43067655807339306,7,1,False,u_00341,r_0011,i_112,2.0,498.71000000000004
primary_o_003048__3,0.5,7,1,False,u_00341,r_0011,i_052,3.0,755.57
primary_o_003048__4,0.38685280723454163,7,1,True,u_00341,r_0011,i_093,4.0,977.4100000000001
primary_o_003072__1,0.38685280723454163,7,1,True,u_04431,r_0056,i_068,1.0,239.735
primary_o_003072__2,0.6309297535714575,7,1,False,u_04431,r_0056,i_086,2.0,501.64500000000004
primary_o_003073__1,0.43067655807339306,7,1,False,u_02184,r_0242,i_005,1.0,255.16500000000002
primary_o_003080__1,0.6309297535714575,7,1,False,u_03903,r_0410,i_046,1.0,271.35
primary_o_003080__2,1.0,7,1,False,u_03903,r_0410,i_087,2.0,518.82
primary_o_003080__3,0.38685280723454163,7,1,True,u_03903,r_0410,i_067,3.0,780.34
primary_o_003080__4,1.0,7,1,False,u_03903,r_0410,i_083,4.0,993.28
primary_o_003085__1,0.3333333333333333,7,1,True,u_03962,r_0070,i_001,1.0,227.53
primary_o_003085__2,1.0,7,1,False,u_03962,r_0070,i_083,2.0,478.87
primary_o_003085__3,0.3562071871080222,7,1,True,u_03962,r_0070,i_004,3.0,741.835
primary_o_003090__1,0.6309297535714575,7,1,False,u_02275,r_0317,i_049,1.0,243.81
primary_o_003090__2,0.43067655807339306,7,1,False,u_02275,r_0317,i_031,2.0,501.52000000000004
primary_o_003090__3,0.3562071871080222,7,1,True,u_02275,r_0317,i_022,3.0,724.325
primary_o_003090__4,0.38685280723454163,7,1,True,u_02275,r_0317,i_024,4.0,975.105
primary_o_003090__5,0.38685280723454163,7,1,True,u_02275,r_0317,i_027,5.0,1234.2050000000002
primary_o_003106__1,1.0,7,1,False,u_01964,r_0056,i_086,1.0,245.29
primary_o_003106__2,0.6309297535714575,7,1,False,u_01964,r_0056,i_028,2.0,488.955
primary_o_003106__3,0.38685280723454163,7,1,True,u_01964,r_0056,i_015,3.0,743.27
primary_o_003106__4,1.0,7,1,False,u_01964,r_0056,i_088,4.0,990.015
primary_o_003110__1,1.0,7,1,False,u_04258,r_0267,i_060,1.0,243.81
primary_o_003110__2,1.0,7,1,False,u_04258,r_0267,i_085,2.0,497.245
primary_o_003110__3,0.38685280723454163,7,1,True,u_04258,r_0267,i_076,3.0,745.415
primary_o_003110__4,0.5,7,1,False,u_04258,r_0267,i_026,4.0,963.555
primary_o_003123__1,0.3333333333333333,7,1,True,u_04656,r_0422,i_102,1.0,212.94
primary_o_003123__2,0.43067655807339306,7,1,False,u_04656,r_0422,i_059,2.0,473.01
primary_o_003123__3,1.0,7,1,False,u_04656,r_0422,i_056,3.0,714.8299999999999
primary_o_003123__4,0.5,7,1,False,u_04656,r_0422,i_006,4.0,980.8199999999999
primary_o_003130__1,1.0,7,1,False,u_02447,r_0005,i_039,1.0,239.57999999999998
primary_o_003130__2,0.6309297535714575,7,1,False,u_02447,r_0005,i_108,2.0,494.03999999999996
primary_o_003130__3,0.3562071871080222,7,1,True,u_02447,r_0005,i_009,3.0,725.66
primary_o_003156__1,0.3562071871080222,7,1,True,u_00406,r_0188,i_046,1.0,256.855
primary_o_003156__2,0.6309297535714575,7,1,False,u_00406,r_0188,i_072,2.0,504.32500000000005
primary_o_003156__3,0.6309297535714575,7,1,False,u_00406,r_0188,i_022,3.0,724.565
primary_o_003160__1,0.43067655807339306,7,1,False,u_01984,r_0015,i_038,1.0,260.07
primary_o_003162__1,0.38685280723454163,7,1,True,u_02558,r_0287,i_084,1.0,240.09
primary_o_003162__2,0.3333333333333333,7,1,True,u_02558,r_0287,i_039,2.0,496.595
primary_o_003162__3,0.5,7,1,False,u_02558,r_0287,i_043,3.0,751.055
primary_o_003162__4,1.0,7,1,False,u_02558,r_0287,i_096,4.0,993.5649999999999
primary_o_003168__1,0.5,7,1,False,u_03173,r_0462,i_035,1.0,256.86
primary_o_003168__2,0.43067655807339306,7,1,False,u_03173,r_0462,i_084,2.0,506.83500000000004
primary_o_003170__1,0.38685280723454163,7,1,True,u_04029,r_0380,i_044,1.0,255.19
primary_o_003171__1,0.3562071871080222,7,1,True,u_03654,r_0316,i_050,1.0,238.095
primary_o_003171__2,0.38685280723454163,7,1,True,u_03654,r_0316,i_011,2.0,483.28499999999997
primary_o_003171__3,0.6309297535714575,7,1,False,u_03654,r_0316,i_059,3.0,731.595
primary_o_003171__4,1.0,7,1,False,u_03654,r_0316,i_098,4.0,973.415
primary_o_003171__5,0.6309297535714575,7,1,False,u_03654,r_0316,i_105,5.0,1243.205
primary_o_003172__1,0.6309297535714575,7,1,False,u_04491,r_0291,i_112,1.0,220.24
